Region,area,bedrooms,name,price,url,where,Latitude,Longtitude,City
nby,533ft2,1,"One Bedroom, Cable and High Speed Internet Available In San Rafael!",2326,https://sfbay.craigslist.org/nby/apa/d/san-rafael-one-bedroom-cable-and-high/6846984898.html,san rafael,37.973382,-122.527085,san rafael
nby,888ft2,2,Remodeled 2x2 in Sausalito,3243,https://sfbay.craigslist.org/nby/apa/d/mill-valley-remodeled-2x2-in-sausalito/6857608626.html,sausalito,37.875805,-122.515832,mill valley
nby,700ft2,1,"Private HOUSE 1 bed, 1 bath, granny house in Sebastopol",1900,https://sfbay.craigslist.org/nby/apa/d/sebastopol-private-house-1-bed-1-bath/6857608374.html,sebastopol,38.3941,-122.8433,roseland
nby,1250ft2,3,Walk to SSU Avail June 1,3000,https://sfbay.craigslist.org/nby/apa/d/rohnert-park-walk-to-ssu-avail-june-1/6857606215.html,rohnert pk / cotati,38.334284,-122.680078,rohnert park
nby,830ft2,2,2Bdrm. HOUSE - West Sebastopol,2100,https://sfbay.craigslist.org/nby/apa/d/sebastopol-2bdrm-house-west-sebastopol/6853773629.html,sebastopol,38.3941,-122.8433,roseland
nby,656ft2,1,Beautiful one bedroom overlooking the fountain in Theatre Square,2082,https://sfbay.craigslist.org/nby/apa/d/petaluma-beautiful-one-bedroom/6841266187.html,petaluma,38.233516,-122.637496,petaluma
nby,888ft2,2,Remodeled 2x2 in Sausalito,3113,https://sfbay.craigslist.org/nby/apa/d/mill-valley-remodeled-2x2-in-sausalito/6857606516.html,sausalito,37.875887,-122.515746,mill valley
nby,888ft2,2,Remodeled 2x2 in Sausalito,3096,https://sfbay.craigslist.org/nby/apa/d/mill-valley-remodeled-2x2-in-sausalito/6857604809.html,sausalito,37.875792,-122.516141,mill valley
nby,1072ft2,2,Remodeled Town Home 2x2 w/ large loft,3482,https://sfbay.craigslist.org/nby/apa/d/mill-valley-remodeled-town-home-2x2/6857602860.html,sausalito,37.87588,-122.516107,mill valley
nby,736ft2,1,"1/BD, Large Patios, Second Floor Sparkling Pool",1861,https://sfbay.craigslist.org/nby/apa/d/napa-1-bd-large-patios-second-floor/6857602807.html,napa county,38.324524,-122.28886,napa
nby,736ft2,1,"1BD 1BA, Walk In Closets, in Napa CA",1861,https://sfbay.craigslist.org/nby/apa/d/napa-1bd-1ba-walk-in-closets-in-napa-ca/6857601749.html,napa county,38.324524,-122.28886,napa
nby,712ft2,1,"Top Floor 1x1, Great floorplan with vaulted ceilings & Gas range!",2795,https://sfbay.craigslist.org/nby/apa/d/larkspur-top-floor-1x1-great-floorplan/6853568655.html,corte madera,37.945885,-122.544764,larkspur
nby,736ft2,1,"1BD 1BA, Newly Remodeled Clubhouse, In Napa",1861,https://sfbay.craigslist.org/nby/apa/d/napa-1bd-1ba-newly-remodeled-clubhouse/6857601208.html,napa county,38.324524,-122.28886,napa
nby,736ft2,1,"Covered Parking, Newly Remodeled Clubhouse",1861,https://sfbay.craigslist.org/nby/apa/d/napa-covered-parking-newly-remodeled/6857600639.html,napa county,38.324524,-122.28886,napa
nby,1072ft2,2,Remodeled Town Home 2x2 w/ large loft,3390,https://sfbay.craigslist.org/nby/apa/d/mill-valley-remodeled-town-home-2x2/6857600261.html,sausalito,37.875914,-122.515849,mill valley
nby,300ft2,0,Apartment for rent in Calistoga,1600,https://sfbay.craigslist.org/nby/apa/d/calistoga-apartment-for-rent-in/6857599002.html,napa county,38.577209,-122.574302,santa rosa
nby,736ft2,1,"1/BD, Covered Parking, Second Floor Located in Napa",1861,https://sfbay.craigslist.org/nby/apa/d/napa-1-bd-covered-parking-second-floor/6857600026.html,napa county,38.324524,-122.28886,napa
nby,,0,"Sold Our House and Property in Hawaii, Looking to Lease a Nice home",0,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-sold-our-house-and-property/6857599912.html,sebastopol,38.4386,-122.6727,santa rosa
nby,773ft2,2,Remodeled 2 Bed/1 Bath in Sausalito,2768,https://sfbay.craigslist.org/nby/apa/d/mill-valley-remodeled-2-bed-1-bath-in/6857598550.html,sausalito,37.875853,-122.515944,mill valley
nby,404ft2,0,Charming Studio in a stunning building! * Wood floors! * Check it out!,2350,https://sfbay.craigslist.org/nby/apa/d/san-francisco-charming-studio-in/6857598445.html,rohnert pk / cotati,37.780588,-122.438927,san francisco
nby,888ft2,2,Beautiful two bedroom two bathroom!,3275,https://sfbay.craigslist.org/nby/apa/d/sausalito-beautiful-two-bedroom-two/6857597988.html,sausalito,37.8601,-122.4946,tiburon
nby,625ft2,1,$500 Off First Month Rent! Only 1x1 Apt Home Left!,2000,https://sfbay.craigslist.org/nby/apa/d/500-off-first-month-rent-only-1x1-apt/6857597977.html,napa county,38.290514,-122.269684,napa
nby,1123ft2,2,$500 Off First Month Rent!  2x2 with Garage,2600,https://sfbay.craigslist.org/nby/apa/d/500-off-first-month-rent-2x2-with-garage/6857597502.html,napa county,38.290514,-122.269684,napa
nby,668ft2,1,This is the 1 bedroom apartment you've been searching for!,2550,https://sfbay.craigslist.org/nby/apa/d/mill-valley-this-is-the-1-bedroom/6857597215.html,mill valley,37.878038,-122.521924,mill valley
nby,733ft2,1,Discover Quality Apt Living!,2368,https://sfbay.craigslist.org/nby/apa/d/petaluma-discover-quality-apt-living/6857597178.html,petaluma,38.23152,-122.60526,petaluma
nby,800ft2,2,Spectacular Apt * Ceramic Tile - Lots of Closet Space * CHECK IT OUT!!,1360,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-spectacular-apt-ceramic-tile/6857596501.html,santa rosa,38.45796,-122.718461,santa rosa
nby,1700ft2,2,Wine Country Estate*Furnished*Views*Near Preserve,2000,https://sfbay.craigslist.org/nby/apa/d/penngrove-wine-country/6857596254.html,rohnert pk / cotati,38.3153,-122.6483,rohnert park
nby,1301ft2,3,"❄ Petaluma Apartment Homes, Stainless Steel Appliances, Spa",3469,https://sfbay.craigslist.org/nby/apa/d/petaluma-petaluma-apartment-homes/6854421321.html,petaluma,38.240037,-122.590965,petaluma
nby,1368ft2,2,"Top Floor, Oversized Windows throughout, Move in Early May,  Last One!",3529,https://sfbay.craigslist.org/nby/apa/d/novato-top-floor-oversized-windows/6852827137.html,novato,38.105919,-122.566491,novato
nby,1700ft2,3,Beautiful 3 bedroom home in M-Section,3100,https://sfbay.craigslist.org/nby/apa/d/beautiful-3-bedroom-home-in-section/6857589220.html,rohnert pk / cotati,,,
nby,656ft2,1,One bedroom overlooking Theatre Square with updated flooring,2082,https://sfbay.craigslist.org/nby/apa/d/petaluma-one-bedroom-overlooking/6842295749.html,petaluma,38.233516,-122.637496,petaluma
nby,,1,"1br - Sunny location, views, walk to downtown & SMART",2050,https://sfbay.craigslist.org/nby/apa/d/1br-sunny-location-views-walk-to/6846978550.html,san rafael,37.975056,-122.526312,san rafael
nby,,2,"1br + DEN- Location, charm, courtyard-walk to downtown",2150,https://sfbay.craigslist.org/nby/apa/d/1br-den-location-charm-courtyard-walk/6846976881.html,san rafael,37.974923,-122.526687,san rafael
nby,1240ft2,2,Large and modern 2 bedroom 2 bath-Available soon!,2800,https://sfbay.craigslist.org/nby/apa/d/napa-large-and-modern-2-bedroom-2-bath/6857583303.html,napa county,38.326575,-122.314546,napa
nby,880ft2,2,*$1500 off 1st month rent!* Fall in love with your new home 2bd1.5 bth,1949,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-1500-off-1st-month-rent-fall/6846374297.html,santa rosa,38.467333,-122.760029,santa rosa
nby,,1,STUNNING TOP FLOOR APT WITH HILLSIDE VIEWS,2410,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-stunning-top-floor-apt-with/6857580353.html,santa rosa,38.47832,-122.714882,santa rosa
nby,482ft2,1,"1 Bedrm, Dozens of Restaurants and Shops Nearby In Downtown San Rafael",2374,https://sfbay.craigslist.org/nby/apa/d/san-rafael-1-bedrm-dozens-of/6857578133.html,san rafael,37.973382,-122.527085,san rafael
nby,,3,Cul-de-sac locaton in Healdsburg,2640,https://sfbay.craigslist.org/nby/apa/d/healdsburg-cul-de-sac-locaton-in/6857577766.html,healdsburg / windsor,38.630072,-122.868218,healdsburg
nby,,3,Walk to Town Green in Windsor,2300,https://sfbay.craigslist.org/nby/apa/d/windsor-walk-to-town-green-in-windsor/6857577598.html,healdsburg / windsor,38.55179,-122.820389,windsor
nby,926ft2,0,Ask About Our Special! 2 Bedroom Apartments at Vineyard Gardens,2044,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-ask-about-our-special-2/6857577603.html,santa rosa,38.4089,-122.7339,roseland
nby,,1,BLENDING RELAXATION AND SOPHISTICATION TO CREATE YOUR IDEAL PLACE,1869,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-blending-relaxation-and/6857576221.html,santa rosa,38.454666,-122.672747,santa rosa
nby,559ft2,0,"We’ve Found Your Next Apartment, and it’s Amazing! One Month Free!",1716,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-weve-found-your-next/6857575939.html,santa rosa,38.4089,-122.7339,roseland
nby,,1,PRIME FOUNTAINGROVE LOCATION,2249,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-prime-fountaingrove-location/6857575901.html,santa rosa,38.477648,-122.714882,santa rosa
nby,1076ft2,2,"Beautiful, spacious, updated 2 bedroom 2 bath apartment home available now!",2381,https://sfbay.craigslist.org/nby/apa/d/rohnert-park-beautiful-spacious-updated/6857575284.html,rohnert pk / cotati,38.349611,-122.714996,rohnert park
nby,,0,Private Studio,1275,https://sfbay.craigslist.org/nby/apa/d/rohnert-park-private-studio/6857574812.html,rohnert pk / cotati,38.339914,-122.709398,rohnert park
nby,577ft2,0,*$1500 Off 1st Month's Rent!* 1/13 It feels that Good! 1 bed 1 bath,1599,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-1500-off-1st-months-rent-1/6853337684.html,santa rosa,38.467333,-122.76005,santa rosa
nby,,0,Spacious Apartments CTT,1625,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-spacious-apartments-ctt/6855213866.html,santa rosa,38.445011,-122.664296,santa rosa
nby,908ft2,2,Live the lifestyle you deserve at The Meadows,2095,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-live-the-lifestyle-you/6857571683.html,santa rosa,38.415316,-122.70823,roseland
nby,885ft2,2,"☀ Petaluma Apartment Living, Stainless Steel Appliances, Spa",2280,https://sfbay.craigslist.org/nby/apa/d/petaluma-petaluma-apartment-living/6854434256.html,petaluma,38.240037,-122.590965,petaluma
nby,1123ft2,2,What An Amazing Deal! Rent Today & Receive $500 Off 1st Months Rent!,2600,https://sfbay.craigslist.org/nby/apa/d/napa-what-an-amazing-deal-rent-today/6857569859.html,napa county,38.290514,-122.269684,napa
nby,896ft2,2,Ready To Move? We Have The Perfect 2 Bedroom Apartment For You!,2199,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-ready-to-move-we-have-the/6857567980.html,santa rosa,38.467211,-122.751299,santa rosa
nby,,1,1 Bed 1 Bath Apt in Mill Valley | 322 Miller Ave,2260,https://sfbay.craigslist.org/nby/apa/d/mill-valley-1-bed-1-bath-apt-in-mill/6857542612.html,mill valley,37.898425,-122.538066,mill valley
nby,,1,"Stainless Steel, QuartzCounters, Designer lighting and more.",2359,https://sfbay.craigslist.org/nby/apa/d/mill-valley-stainless-steel/6857566607.html,mill valley,37.879546,-122.535146,mill valley
nby,1036ft2,2,Acacia Has Your Next Home! Come Check Out Your Amenities & Apply!,2353,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-acacia-has-your-next-home/6857565001.html,santa rosa,38.459907,-122.666817,santa rosa
nby,,1,ENJOY POOLSIDE IN MARIN COUNTY -- JUST MINUTES FROM SF,2359,https://sfbay.craigslist.org/nby/apa/d/mill-valley-enjoy-poolside-in-marin/6857564002.html,corte madera,37.879546,-122.535146,mill valley
nby,1358ft2,2,Look No Further Than Millworks! Modern Upscale Living in Novato,3629,https://sfbay.craigslist.org/nby/apa/d/novato-look-no-further-than-millworks/6857557903.html,novato,38.105919,-122.566491,novato
nby,,3,**Furnished House 3 Month Rental – Lots of Extras**,3950,https://sfbay.craigslist.org/nby/apa/d/ross-furnished-house-3-month-rental/6853961535.html,san rafael,38.00344,-122.555323,san anselmo
nby,656ft2,1,"Sounds of the Fountain in Courtyard, W/D, A/C Flooring Thoughout",2275,https://sfbay.craigslist.org/nby/apa/d/petaluma-sounds-of-the-fountain-in/6855909772.html,petaluma,38.233516,-122.637496,petaluma
nby,993ft2,2,"BEAUTIFULLY RENOVATED 2BED/2BA WITH SCENIC VIEWS, WOOD FLOORS, W/D!",3005,https://sfbay.craigslist.org/nby/apa/d/san-rafael-beautifully-renovated-2bed/6855896399.html,novato,38.058125,-122.535612,novato
nby,746ft2,1,Exclusive Luxury Living in Fountaingrove by Gallaher Homes,2325,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-exclusive-luxury-living-in/6857554684.html,santa rosa,38.491543,-122.722156,santa rosa
nby,1150ft2,3,Move In Special - $1000 Off Move In - 3 Bedroom/2 Bath Beauty!!,2549,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-move-in-special-off-move-in/6857549505.html,santa rosa,38.426153,-122.663641,santa rosa
nby,1060ft2,2,"Plentiful closet/ storage space, Majestic views",3235,https://sfbay.craigslist.org/nby/apa/d/san-anselmo-plentiful-closet-storage/6857551666.html,san anselmo,37.9846,-122.5711,san anselmo
nby,860ft2,2,BEAUTIFULLY REMODELED! $1500 OFF 1ST MONTH ON THIS GORGEOUS 2 BEDROOM!,1995,https://sfbay.craigslist.org/nby/apa/d/petaluma-beautifully-remodeled-1500-off/6841670338.html,petaluma,38.248664,-122.641017,petaluma
nby,1000ft2,1,$500 of Your Move In Costs on Us! Very Large 1 Bedroom Available Now!,2195,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-500-of-your-move-in-costs-on/6855914630.html,,38.410943,-122.710311,roseland
nby,1783ft2,3,"Desirable Desirable 3+ bedroom, 2.5 bathroom Hamilton Park townhome!",3550,https://sfbay.craigslist.org/nby/apa/d/novato-desirable-desirable-3-bedroom-25/6836662792.html,novato,38.059452,-122.516189,novato
nby,,2,Beautifully Renovated San Rafael Townhome - PRANDI,2750,https://sfbay.craigslist.org/nby/apa/d/san-rafael-beautifully-renovated-san/6845512654.html,san rafael,37.9691,-122.5105,san rafael
nby,1150ft2,2,"Pet-friendly community, Wooded View, Open concept",3190,https://sfbay.craigslist.org/nby/apa/d/ross-pet-friendly-community-wooded-view/6852916255.html,san rafael,38.011979,-122.53638,san rafael
nby,1370ft2,3,STOP! LOOK! LEASE! Stop looking & Start Living! Get $500 OFF!,2860,https://sfbay.craigslist.org/nby/apa/d/napa-stop-look-lease-stop-looking-start/6857546070.html,napa county,38.313228,-122.281523,napa
nby,896ft2,2,Don't Miss Out Our Super Savings! Look N Lease $1000 off!,2199,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-dont-miss-out-our-super/6857544705.html,santa rosa,38.467211,-122.751299,santa rosa
nby,552ft2,1,"Charming 1 bedroom, Balcony, Quartz Countertops",2068,https://sfbay.craigslist.org/nby/apa/d/napa-charming-1-bedroom-balcony-quartz/6857543042.html,napa county,38.324035,-122.285413,napa
nby,700ft2,1,"Large, Renovated 1BR Available",1793,https://sfbay.craigslist.org/nby/apa/d/rohnert-park-large-renovated-1br/6857541970.html,rohnert pk / cotati,38.341814,-122.708498,rohnert park
nby,932ft2,2,"Newly remodeled 3br/1ba. Spacious, open floor plan. Will not last",3595,https://sfbay.craigslist.org/nby/apa/d/mill-valley-newly-remodeled-3br-1ba/6857541144.html,mill valley,37.877936,-122.521741,mill valley
nby,,1,Beautiful 1 Bedroom 1 Bathroom Located in Old Cazadero!,1600,https://sfbay.craigslist.org/nby/apa/d/monte-rio-beautiful-1-bedroom-1/6855725989.html,russian river,38.5055,-122.9965,healdsburg
nby,1200ft2,3,Renovated Country Home w/Vineyard Views!,2800,https://sfbay.craigslist.org/nby/apa/d/graton-renovated-country-home-vineyard/6851076910.html,sebastopol,38.43338,-122.852536,windsor
nby,2700ft2,4,Expansive 4 Bedroom on The Mountain Side in Occidental!,3500,https://sfbay.craigslist.org/nby/apa/d/occidental-expansive-4-bedroom-on-the/6852857216.html,Occidental,38.4087,-122.9954,windsor
nby,700ft2,1,"Commute home on the Ferry from SF. Save $1,000.00 off 2nd month!",3095,https://sfbay.craigslist.org/nby/apa/d/sausalito-commute-home-on-the-ferry/6857539572.html,sausalito,37.856025,-122.480628,tiburon
nby,,2,Single Level Apartment with 2 patios!,2490,https://sfbay.craigslist.org/nby/apa/d/napa-single-level-apartment-with-2/6857539212.html,napa county,38.2904,-122.2841,napa
nby,821ft2,2,Pet-Friendly 2BR/1BA Apartment Home North of the Bay,2041,https://sfbay.craigslist.org/nby/apa/d/rohnert-park-pet-friendly-2br-1ba/6857538441.html,rohnert pk / cotati,38.3561,-122.685595,rohnert park
nby,885ft2,2,"☀ Petaluma Apartment Living, Spacious Patio or Balcony, Spa",2320,https://sfbay.craigslist.org/nby/apa/d/petaluma-petaluma-apartment-living/6857534882.html,petaluma,38.240037,-122.590965,petaluma
nby,870ft2,2,"2 bd 1 ba Stainless Steel Appliances, Dishwasher",2120,https://sfbay.craigslist.org/nby/apa/d/napa-2-bd-1-ba-stainless-steel/6855786124.html,Napa,38.314539,-122.302457,napa
nby,600ft2,1,Spring Into Your New Home Here at Parc Station!!,1625,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-spring-into-your-new-home/6857534754.html,santa rosa,38.458303,-122.732585,santa rosa
nby,,2,$1350/2br - room for rent (San Rafael/Channing Heights),1350,https://sfbay.craigslist.org/nby/apa/d/san-rafael-br-room-for-rent-san-rafael/6857533876.html,san rafael,38.0339,-122.5855,san anselmo
nby,900ft2,2,BEAUTIFUL 2BR1BA CREEKSIDE VILLA TOWNHOME,1875,https://sfbay.craigslist.org/nby/apa/d/beautiful-2br1ba-creekside-villa/6857532944.html,sonoma,38.2991,-122.485635,sonoma
nby,1117ft2,2,New Quartz Counters+Plank Flooring+in-unit Washer/Dryer..,2195,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-new-quartz-countersplank/6857532900.html,santa rosa,38.448925,-122.671339,santa rosa
nby,656ft2,1,Floor to ceiling windows in the hear of Theatre Square,2178,https://sfbay.craigslist.org/nby/apa/d/petaluma-floor-to-ceiling-windows-in/6854340774.html,petaluma,38.233516,-122.637496,petaluma
nby,1000ft2,2,"Ground Floor Two Bedroom Two Bath, Pool, 24 Hr Gym, BBQ's, Pets Ok!!",2199,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-ground-floor-two-bedroom-two/6857532031.html,santa rosa,38.425992,-122.663401,santa rosa
nby,932ft2,2,Commuter’s Dream- COZY and modern 2 bedroom available SOON!,2499,https://sfbay.craigslist.org/nby/apa/d/napa-commuters-dream-cozy-and-modern-2/6857529806.html,napa county,38.326508,-122.314632,napa
nby,1022ft2,3,$500 off move in special spacious 3 bedroom with storage! em,2400,https://sfbay.craigslist.org/nby/apa/d/500-off-move-in-special-spacious-3/6857529660.html,rohnert pk / cotati,38.327593,-122.683205,rohnert park
nby,,2,NAPA  SINGLE  LEVEL,2490,https://sfbay.craigslist.org/nby/apa/d/napa-napa-single-level/6851383632.html,napa county,38.286406,-122.268333,napa
nby,1150ft2,2,$500 off move in special 2 BEDROOM 2 BATHROOM lower deposit !!  pow,2750,https://sfbay.craigslist.org/nby/apa/d/500-off-move-in-special-2-bedroom-2/6846465554.html,novato,38.058314,-122.534251,novato
nby,900ft2,2,Beautifully Remodeled 1 Level Condo in Napa Available NOW!,2390,https://sfbay.craigslist.org/nby/apa/d/napa-beautifully-remodeled-1-level/6855229818.html,napa county,38.286414,-122.269284,napa
nby,1200ft2,2,2 BEDROOM SPLIT-LEVEL APARTMENT!  pe,2200,https://sfbay.craigslist.org/nby/apa/d/2-bedroom-split-level-apartment-pe/6846465265.html,novato,38.058246,-122.534359,novato
nby,838ft2,2,$500 move in special Spacious 2bd 1ba!!  em,1850,https://sfbay.craigslist.org/nby/apa/d/500-move-in-special-spacious-2bd-1ba-em/6840904954.html,rohnert pk / cotati,38.347,-122.6941,rohnert park
nby,,1,1x1 Apt. w/Access to a Swimming Pool & Barbecue Area Available!,2359,https://sfbay.craigslist.org/nby/apa/d/mill-valley-1x1-apt-access-to-swimming/6857524699.html,mill valley,37.879546,-122.535146,mill valley
nby,885ft2,2,"☺ Apartments available in Petaluma, 4 Refreshing Pools, Fireplaces",2340,https://sfbay.craigslist.org/nby/apa/d/petaluma-apartments-available-in/6855872522.html,petaluma,38.224716,-122.572294,petaluma
nby,960ft2,2,LARGE 2bd UNIT--LOTS OF CLOSET SPACE!! vp,2000,https://sfbay.craigslist.org/nby/apa/d/large-2bd-unit-lots-of-closet-space-vp/6840904554.html,rohnert pk / cotati,38.347,-122.6941,rohnert park
nby,816ft2,2,2 BEDROOM APARTMENT Great Location! hw,2050,https://sfbay.craigslist.org/nby/apa/d/2-bedroom-apartment-great-location-hw/6840904287.html,novato,38.0618,-122.5404,novato
nby,1320ft2,2,Furnished Condo in Sonoma,2250,https://sfbay.craigslist.org/nby/apa/d/boyes-hot-springs-furnished-condo-in/6857520743.html,sonoma,38.300538,-122.472961,sonoma
nby,,2,Wonderful 2 Bedroom 1.5 Bath Townhome with View,2878,https://sfbay.craigslist.org/nby/apa/d/corte-madera-wonderful-2-bedroom-15/6857521045.html,corte madera,37.920835,-122.512593,corte madera
nby,525ft2,0,"Studio, Indoor Parking, Multi Cycle Dishwasher In Downtown San Rafael!",2249,https://sfbay.craigslist.org/nby/apa/d/san-rafael-studio-indoor-parking-multi/6848142530.html,san rafael,37.973382,-122.527085,san rafael
nby,718ft2,1,$500 off move in special SPACIOUS SUNNY UNIT cc,1600,https://sfbay.craigslist.org/nby/apa/d/500-off-move-in-special-spacious-sunny/6840901574.html,rohnert pk / cotati,38.347,-122.6941,rohnert park
nby,716ft2,1,$500 off move in special available 1BD  DON'T MISS OUT!!  vp,1800,https://sfbay.craigslist.org/nby/apa/d/rohnert-park-500-off-move-in-special/6840902141.html,rohnert pk / cotati,38.335757,-122.688723,rohnert park
nby,684ft2,1,1 BEDROOM GREAT LOCATION hw,1800,https://sfbay.craigslist.org/nby/apa/d/1-bedroom-great-location-hw/6840902819.html,novato,38.0618,-122.5404,novato
nby,620ft2,1,SPACIOUS SUNNY 1bd available soon!! gm,1550,https://sfbay.craigslist.org/nby/apa/d/spacious-sunny-1bd-available-soon-gm/6840903129.html,rohnert pk / cotati,38.347,-122.6941,rohnert park
nby,626ft2,1,**QUIET ONE BEDROOM**BEAUTIFUL LOCATION** hv,1800,https://sfbay.craigslist.org/nby/apa/d/quiet-one-bedroombeautiful-location-hv/6840902616.html,novato,38.09657,-122.572429,novato
nby,,2,"WOW! DON'T MISS! Gerstle Pk 2BR,Deck, New Wood Flrs,Pkng,Nr Downtown!",2450,https://sfbay.craigslist.org/nby/apa/d/greenbrae-wow-dont-miss-gerstle-pk/6835923453.html,san rafael,37.964499,-122.533571,san rafael
nby,1800ft2,3,Large Clean Family Home,3500,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-large-clean-family-home/6857515762.html,santa rosa,38.4089,-122.7339,roseland
nby,750ft2,1,"Garden Style 1bd/1ba Apartment - 1 Available - $2,250",2250,https://sfbay.craigslist.org/nby/apa/d/san-rafael-garden-style-1bd-1ba/6857513429.html,san rafael,37.994489,-122.533586,san rafael
nby,1800ft2,4,MODERN DESIGNER HOME 4 BEDRM,3300,https://sfbay.craigslist.org/nby/apa/d/fulton-modern-designer-home-4-bedrm/6855805219.html,santa rosa,38.474826,-122.756939,santa rosa
nby,610ft2,1,1 Bedroom upstairs with built in microwave,1759,https://sfbay.craigslist.org/nby/apa/d/1-bedroom-upstairs-with-built-in/6857511701.html,rohnert pk / cotati,38.340848,-122.709217,rohnert park
nby,2400ft2,3,LARGE MODERN 3 OVER SIZED BEDROOM HOME,3350,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-large-modern-3-over-sized/6855804907.html,santa rosa,38.423769,-122.762479,roseland
nby,2800ft2,0,SPACIOUS DESIGNER CUSTOM HOME,3700,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-spacious-designer-custom-home/6852660483.html,santa rosa,38.429485,-122.69292,santa rosa
nby,1600ft2,3,Large Stylish home,2950,https://sfbay.craigslist.org/nby/apa/d/fulton-large-stylish-home/6847360423.html,santa rosa,38.4822,-122.7473,santa rosa
nby,1346ft2,3,Bennett Valley Home,2700,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-bennett-valley-home/6851798085.html,santa rosa,38.4386,-122.6727,santa rosa
nby,800ft2,2,East Santa Rosa Apartment,1795,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-east-santa-rosa-apartment/6851798547.html,santa rosa,38.439674,-122.670915,santa rosa
nby,900ft2,2,"Gorgeous Hillside 2bd/2ba Apartment - 1 Available - $2,450",2450,https://sfbay.craigslist.org/nby/apa/d/ross-gorgeous-hillside-2bd-2ba/6857509450.html,san rafael,38.009622,-122.538757,san rafael
nby,612ft2,1,Breathtaking views in this loft style one bedroom,2809,https://sfbay.craigslist.org/nby/apa/d/sausalito-breathtaking-views-in-this/6857509451.html,sausalito,37.8601,-122.4946,tiburon
nby,1200ft2,3,Oak Court Apartments near Coddingtown,2400,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-oak-court-apartments-near/6851797740.html,santa rosa,38.462729,-122.741361,santa rosa
nby,1495ft2,2,"Ground Floor, conveniently located near downtown, Large like a home...",3569,https://sfbay.craigslist.org/nby/apa/d/novato-ground-floor-conveniently/6852533240.html,novato,38.105919,-122.566491,novato
nby,600ft2,1,Duplex near Hyatt Vineyard Creek,1600,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-duplex-near-hyatt-vineyard/6857508334.html,santa rosa,38.433035,-122.717521,santa rosa
nby,810ft2,2,2 Bedroom downstairs NEW TOP TO BOTTOM,2299,https://sfbay.craigslist.org/nby/apa/d/2-bedroom-downstairs-new-top-to-bottom/6857508189.html,rohnert pk / cotati,38.340848,-122.709217,rohnert park
nby,950ft2,2,Beautiful Hilltop Apartment  // 2 Bedrooms x 1 Bathroom,2650,https://sfbay.craigslist.org/nby/apa/d/ross-beautiful-hilltop-apartment-2/6853348709.html,san rafael,38.010791,-122.536492,san rafael
nby,500ft2,1,"Updated, Like New 1bed in Downtown w/laundry - FOUNDATION",1975,https://sfbay.craigslist.org/nby/apa/d/san-anselmo-updated-like-new-1bed-in/6857505986.html,san anselmo,37.976623,-122.559589,san anselmo
nby,,2,GORGEOUS 2X2 WITH FULL SIZE WASHER & DRYER,2336,https://sfbay.craigslist.org/nby/apa/d/american-canyon-gorgeous-2x2-with-full/6857505993.html,napa county,38.179317,-122.256082,american canyon
nby,,1,Lovely Fairfax One Bedroom with Amazing Mt. Tam Views! ~ PRANDI,2400,https://sfbay.craigslist.org/nby/apa/d/san-rafael-lovely-fairfax-one-bedroom/6840068111.html,fairfax,37.972458,-122.512407,san rafael
nby,1950ft2,3,"A Little Bit of Europe in Marin, Furnished Short Term Rental - PRANDI",3600,https://sfbay.craigslist.org/nby/apa/d/forest-knolls-little-bit-of-europe-in/6854220304.html,west marin,38.0122,-122.6907,san anselmo
nby,1350ft2,3,6 mos Lease- 3/2 South Napa w/Garage and fenced yard,3200,https://sfbay.craigslist.org/nby/apa/d/napa-6-mos-lease-3-2-south-napa-garage/6857503448.html,napa county,38.285288,-122.270877,napa
nby,,2,"COMING SOON!Gerstle Pk 2BR, Deck, New Wood Flrs,Parking,Nr Downtown!",2450,https://sfbay.craigslist.org/nby/apa/d/greenbrae-coming-soongerstle-pk-2br/6835947698.html,san rafael,37.964499,-122.533571,san rafael
